VMAF,SSIM,PSNR,VIFp,MS-SSIM,PSNR-HVS,PSNR-HVS-M
68.42291035,0.932332,31.390415,0.555909,0.964548,26.179113,27.180672
72.35366107,0.939314,32.915462,0.569542,0.972554,27.800806,29.177078
73.50446319,0.941634,33.345726,0.575154,0.973535,28.320618,29.778557
73.97038191,0.942634,33.540321,0.578041,0.974222,28.541386,30.036545
74.3502321,0.944037,33.792294,0.580683,0.975931,28.842827,30.437408
74.99029066,0.945594,34.088497,0.584035,0.977994,29.162693,30.866007
77.26426696,0.948861,35.116642,0.592143,0.981098,30.436533,32.598572
78.11423885,0.949785,35.36795,0.595499,0.982041,30.746416,33.038139
77.88470522,0.949564,35.310257,0.594166,0.981761,30.66354,32.918289
78.25301329,0.949954,35.404015,0.596416,0.982015,30.739136,32.996273
77.24171403,0.948619,35.041637,0.589714,0.981257,30.279072,32.393627
76.5222071,0.947943,34.814754,0.586634,0.980932,29.996611,32.029667
78.94723639,0.950681,35.486649,0.599885,0.982933,30.79484,33.105846
78.62760382,0.950037,35.28653,0.595816,0.98247,30.509476,32.711845
74.8469645,0.943192,34.03767,0.573649,0.977725,28.981182,30.637766
79.72853828,0.951413,35.570881,0.603602,0.983334,30.870594,33.201149
78.16913055,0.949191,35.01091,0.592793,0.981828,30.128431,32.19035
75.85952962,0.945641,34.28616,0.579243,0.979331,29.250647,31.025469
69.84444139,0.932166,32.259747,0.546451,0.969796,26.932156,28.1348
68.16917107,0.926131,31.570944,0.53696,0.965404,26.1877,27.241993
66.06770106,0.918306,30.755751,0.525837,0.959359,25.318827,26.235182
64.78806983,0.911814,30.151478,0.516754,0.953744,24.654354,25.482855
61.86054057,0.902255,29.272188,0.504155,0.94487,23.732458,24.45282
60.22448071,0.898395,28.173084,0.501416,0.938648,22.734612,23.352457
59.14005525,0.895433,27.852467,0.498493,0.934492,22.436077,23.021486
73.95881584,0.939378,32.784077,0.572793,0.971547,27.669262,28.913603
76.12210865,0.944825,34.163269,0.581777,0.978089,29.299843,31.042971
77.12615101,0.945742,34.5872,0.582481,0.979729,29.811342,31.789143
78.12660068,0.947495,35.029793,0.587713,0.981415,30.406235,32.653934
78.88210404,0.9476,35.162922,0.589201,0.981783,30.594219,32.917778
77.40343395,0.945768,34.714359,0.581864,0.98071,30.060026,32.198559
76.59272105,0.944395,34.364998,0.577181,0.979431,29.626448,31.599882
75.71506292,0.942887,33.938095,0.572245,0.977815,29.079298,30.849655
74.43834901,0.940924,33.435715,0.565846,0.97603,28.44451,30.027155
73.176872,0.938576,32.877438,0.558487,0.974031,27.725945,29.116407
71.2613725,0.935817,32.406784,0.549238,0.971823,27.178064,28.462389
70.61918484,0.932649,32.173771,0.542442,0.970784,26.850657,28.0884
68.30819431,0.925809,31.359621,0.529496,0.965532,25.936327,26.992678
63.54172994,0.901203,29.2377,0.495941,0.943518,23.654095,24.362541
59.77210059,0.884583,28.021383,0.477504,0.9235,22.403475,22.96875
57.93823948,0.880578,28.26082,0.456501,0.923326,22.638998,23.26462
50.19946914,0.846333,26.463619,0.398581,0.882242,20.878708,21.387512
45.01047992,0.803681,21.283289,0.355628,0.763988,16.429813,16.63125
45.47177979,0.793678,19.885525,0.357221,0.69749,15.166558,15.320075
43.10130588,0.788276,20.66993,0.344464,0.654032,15.781193,15.972045
42.9446074,0.779552,19.940344,0.34284,0.596761,15.09149,15.25988
41.49602493,0.768304,19.071821,0.339203,0.544743,14.301287,14.446204
39.97338333,0.759534,18.889147,0.333762,0.508308,14.122411,14.26393
41.30941595,0.769255,18.168278,0.349066,0.534127,13.598517,13.70989
42.15197183,0.792191,19.699352,0.358292,0.592633,15.03812,15.178988
41.52771384,0.789543,19.467876,0.357931,0.599901,14.791807,14.933158
48.09070344,0.832519,21.345385,0.393255,0.754311,16.634077,16.803497
47.76867061,0.833617,21.234123,0.395352,0.743814,16.551781,16.719379
48.84753002,0.834131,21.292835,0.39674,0.735458,16.644289,16.8069
49.34389062,0.834337,21.32778,0.393128,0.710182,16.742483,16.897411
47.93207354,0.8297,21.089479,0.388574,0.683993,16.481798,16.634165
46.58516339,0.823341,20.866413,0.384958,0.660216,16.226316,16.376532
45.00775072,0.817289,20.752819,0.379717,0.645436,16.090034,16.240587
42.23778746,0.809035,20.300402,0.37125,0.611872,15.633728,15.775967
44.27140483,0.837478,23.167936,0.383731,0.772646,18.11491,18.370794
46.77867581,0.850484,24.351448,0.400783,0.825076,19.12324,19.437326
49.22068272,0.864448,25.612627,0.414572,0.869498,20.264261,20.658428
58.10585891,0.905261,29.895277,0.459214,0.947977,24.520456,25.407316
67.32472253,0.922385,32.635845,0.492974,0.96575,27.624277,29.158871
63.06662607,0.916246,30.862837,0.481814,0.957527,25.711691,26.784081
57.14159641,0.897039,28.383307,0.45575,0.927645,23.078953,23.734829
52.85898954,0.881116,26.67967,0.436849,0.891146,21.419497,21.893703
47.83940669,0.857094,24.313543,0.412163,0.815109,19.227161,19.543304
46.95374497,0.855727,24.110277,0.409989,0.81423,19.005501,19.318539
48.08382967,0.871022,25.106905,0.42148,0.862758,19.886858,20.262844
45.35020248,0.86215,24.328281,0.413447,0.836185,19.171808,19.503925
49.37436392,0.881836,25.358404,0.436497,0.881611,20.304356,20.675476
48.28927172,0.876655,25.105295,0.430595,0.876791,20.0403,20.41012
45.92462965,0.862617,24.028942,0.414827,0.847141,18.994534,19.313217
45.3383456,0.853499,23.424765,0.4088,0.834309,18.401964,18.700115
42.50008838,0.823295,21.370024,0.382471,0.758071,16.507053,16.716019
41.36535476,0.811356,20.382891,0.371129,0.719067,15.640655,15.815881
40.63863611,0.804143,19.60957,0.365257,0.692586,14.939913,15.091291
39.1382992,0.794184,18.87425,0.357015,0.659301,14.266365,14.399627
35.32821354,0.783042,18.175295,0.349382,0.620523,13.592324,13.710455
36.31170312,0.778791,17.984718,0.347327,0.615736,13.408196,13.522221
36.36616295,0.776213,17.795473,0.345305,0.611659,13.224852,13.335956
36.49993114,0.772726,17.774382,0.344254,0.592829,13.20985,13.321461
48.98629064,0.858114,22.800623,0.399606,0.846849,18.167147,18.390162
49.73181521,0.873595,26.746269,0.412032,0.885814,21.536087,22.030012
51.15304365,0.882281,27.530991,0.421887,0.906476,22.284348,22.870165
53.62785289,0.892454,28.487816,0.434374,0.926544,23.266657,23.975153
60.19608673,0.911775,31.096893,0.462758,0.954173,25.944111,27.133322
64.22414962,0.921459,32.551235,0.48455,0.964008,27.579794,29.189226
62.69406445,0.917701,31.833918,0.475093,0.960978,26.715622,28.091208
59.47869521,0.908211,30.54294,0.45733,0.951435,25.248428,26.275496
52.690629,0.880962,27.722155,0.422165,917,22.19121,22.79738
50.63173413,0.870622,26.827524,0.410974,0.899398,21.29912,21.816399
48.65189089,0.86209,26.236639,0.402581,0.883503,20.71977,21.184885
47.08001567,0.854093,25.660303,0.396195,0.867989,20.169348,20.593504
46.38409988,0.847777,25.205278,0.389444,0.852078,19.737776,20.133171
45.95457337,0.844361,24.948198,0.387572,0.843232,19.49107,19.87524
45.72739455,0.863598,25.055111,0.401594,0.845062,19.648396,20.028067
46.18682304,0.863429,25.000105,0.405677,0.842636,19.601131,19.977409
46.05778295,0.862482,24.966238,0.403252,0.838105,19.584959,19.960447
50.44113105,0.887344,27.228453,0.41924,0.890753,21.945068,22.513697
50.44247039,0.890374,27.493233,0.421462,0.896987,22.215254,22.812609
51.13394211,0.89333,27.862116,0.424912,0.906068,22.569315,23.210501
53.13581721,0.903077,28.912628,0.437209,0.924404,23.669258,24.44865
54.13326275,0.904559,29.395042,0.439787,0.93276,24.191961,25.082804
55.81345888,0.910012,29.981905,0.4491,0.941432,24.828472,25.82955
58.33650152,0.917669,30.844343,0.46269,0.953126,25.757681,26.951443
63.73875541,0.929272,32.344669,0.493627,0.967901,27.37405,28.976591
62.71410069,0.927708,32.175228,0.488011,0.966237,27.172779,28.716068
60.7632634,0.923944,31.751106,0.477012,0.963086,26.692604,28.133472
62.66525962,0.925719,31.949743,0.484977,0.964977,26.880367,28.352577
66.74023969,0.930606,32.546692,0.502083,0.968889,27.553295,29.179178
68.795974,0.933045,33.116997,0.514438,0.972272,28.233589,30.064556
67.86488805,0.931018,32.875511,0.507705,0.970638,27.908426,29.637165
68.4939905,0.932185,33.027031,0.512608,0.97121,28.109894,29.890059
67.64812657,0.931236,32.844822,0.508447,0.96968,27.887262,29.559309
65.15909918,0.926901,32.203991,0.495629,0.964967,27.195801,28.658838
63.62221707,0.922955,31.656673,0.486632,0.961211,26.604548,27.928616
63.1944617,0.919807,31.370924,0.481111,0.958071,26.313736,27.55154
61.12765304,0.913008,30.66341,0.471124,0.951038,25.525904,26.578096
60.12305926,0.909794,30.415258,0.467318,0.948558,25.271067,26.280565
59.5800577,0.907444,30.122738,0.463946,0.945135,24.947895,25.892046
58.97726432,0.903941,29.76741,0.45798,0.940392,24.548269,25.428999
55.90030301,0.889557,28.447863,0.437979,0.922759,23.050758,23.7458
53.90629013,0.881157,27.738462,0.428572,0.911138,22.262838,22.877874
52.22932469,0.87185,27.049744,0.419062,0.896873,21504,22.050182
50.38106722,0.862264,26.330191,0.409932,0.878015,20.755033,21.229883
47.68261052,0.847554,25.308603,0.395998,0.843085,19.768261,20.160873
60.69052214,0.912658,30.960495,0.462843,0.96118,25.9048,27.27529
60.53014672,0.912046,30.924587,0.461151,0.960815,25.855885,27.217825
59.44687936,0.910214,30.717075,0.455424,0.959622,25.604828,26.918951
59.66320723,0.910066,30.500038,0.455245,0.959838,25.39006,26.637383
60.01303895,0.91023,30.468676,0.457217,0.960425,25.298916,26.521452
60.12245543,0.910273,30.461981,0.457905,0.960652,25.28323,26.503098
60.8088163,0.910838,30.672169,0.459341,0.961559,25.546577,26.842821
62.01163614,0.913164,31.304493,0.464777,0.963542,26.231915,27.705502
62.81654751,0.913875,31.578186,0.469113,0.964777,26.568468,28.158619
63.38388424,0.914574,31.815422,0.471074,0.965648,26.877729,28.578688
63.78046812,0.915106,31.94466,0.47263,0.966054,27.037436,28.789747
62.68624861,0.913327,31.484491,0.467616,0.965083,26.517302,28.138676
62.29173585,0.9126,31.294668,0.465383,0.964419,26.302437,27.857616
62.56581118,0.913128,31.557692,0.465612,0.964604,26.589783,28.21772
61.25161542,0.909781,31.167505,0.457733,0.962124,26.130711,27.627954
60.9570424,0.909164,31.245592,0.456119,0.96161,26.20166,27.715532
64.56371913,0.915992,32.084759,0.47601,0.96689,27.187355,28.977589
62.40943203,0.913128,31.657759,0.467019,0.964737,26.659803,28.294973
64.88981383,0.916162,32.068333,0.475289,0.967126,27.201962,29.026098
61.51551406,0.910433,31.417068,0.457901,0.962809,26.394077,27.985458
58.77721315,0.904169,30.743275,0.443809,0.957359,25.593473,26.967533
55.93603195,0.896029,29.985939,0.429457,0.950026,24.715052,25.885666
53.67596261,0.888656,29.292204,0.418846,0.94274,23.944054,24.96105
50.14398422,0.875717,28.144112,0.403643,0.928209,22.708981,23.516718
48.95926169,0.87078,27.717171,0.398205,0.922315,22.256056,23.001055
48.01112797,0.867076,27.361603,0.394156,0.916619,21.897457,22.591742
53.9008167,0.889512,29.077017,0.420278,0.935632,23.835247,24.794888
53.51581204,0.889361,29.162533,0.418619,0.936932,23.914505,24.889885
53.52309194,0.890479,29.303837,0.419911,0.93988,24.061314,25.065365
55.24339749,0.895981,29.751942,0.428409,0.945791,24.526651,25.597515
55.6275981,0.896629,29.803463,0.429362,0.947728,24.59211,25.687979
57.60135994,0.900944,30.306709,0.437822,0.952484,25.169493,26.379362
58.98719227,0.904086,30.779345,0.443751,0.95653,25.68111,27.022081
60.8043616,0.908356,31.347784,0.453219,0.960941,26.298271,27.82209
63.07504572,0.910925,31.744568,0.462161,0.963652,26.800446,28.471027
59.08042557,0.903227,30.833717,0.440909,0.956014,25.782125,27.155443
56.18196043,0.897344,30.14398,0.428343,0.949212,25.087105,26.29851
60.61722337,0.9099,31.024118,0.459911,0.961661,25.901737,27.293015
58.54931214,0.905344,30.257959,0.448878,0.952966,25.07082,26.243473
56.84497212,0.898933,29.468855,0.438217,0.936945,24.381422,25.362196
56.42222283,0.896094,29.236561,0.433559,0.933484,24.108042,25.04899
57.15975359,0.899936,29.652132,0.442668,0.938499,24.583904,25.614431
57.47773034,0.902821,29.894442,0.447777,0.942064,24.793505,25.854641
56.53872813,0.898973,29.393711,0.441957,0.935788,24.215322,25.177759
58.75153447,0.906317,30.2843,0.457652,0.955323,25.027727,26.198008
67.02613204,0.921049,32.578751,0.495185,0.970923,27.68232,29.54752
66.46230062,0.920064,32.298595,0.492293,0.970168,27.358652,29.127089
65.18721894,0.91867,31.957314,0.488769,0.968282,26.953003,28.607321
64.62502139,0.916986,31.756605,0.485493,0.966817,26.721502,28.310095
63.81475165,0.913669,31.394341,0.479688,0.964055,26.281929,27.752911
62.65911228,0.910814,31.030106,0.473903,0.961104,25.86245,27.221722
59.16554866,0.902674,29.863388,0.460076,0.949818,24.595087,25.672323
57.5360011,0.898631,29.358179,0.452752,0.943785,24.068821,25.050142
56.1740143,0.895126,28.968332,0.445644,0.939752,23.641577,24.54994
54.96860238,0.891395,28.609694,0.439972,0.935685,23.262709,24.122978
51.00469061,0.876974,28.052557,0.4048,0.913926,22.761118,23.544956
52.85197717,0.88322,28.593269,0.41486,0.921442,23.333445,24.196497
54.55153879,0.888853,29.190891,0.423227,0.932747,23.952579,24.925596
57.35276033,0.898491,30.152431,0.43771,0.947856,24.974953,26.161613
63.87269584,0.911711,31.837265,0.469975,0.965172,26.932472,28.651915
60.95370323,0.906621,31.21394,0.454494,0.958622,26.244162,27.735611
56.85961422,0.893168,29.450233,0.429342,0.931875,24.412197,25.422014
52.49617778,0.87838,28.00626,0.408751,0.900987,22.887304,23.63068
52.43284888,0.878373,28.000671,0.408538,0.900923,22.883549,23.627199
50.5759151,0.860622,26.696949,0.387157,0.865199,21.595419,22.17461
46.36515693,0.864159,28.134504,0.371397,0.902637,23.029308,23.928795
46.15810879,0.864903,28.172684,0.37332,0.905883,23.045595,23.963791
39.61822788,0.826203,25.573273,0.335102,0.820339,20.408468,20.947702
41.74150662,0.838285,26.600601,0.344313,0.85314,21.407103,22.063143
41.62166522,0.841742,26.857786,0.34547,0.865766,21.63191,22.327282
41.24172619,0.841552,26.762289,0.34437,0.866303,21.468016,22.15081
40.69266621,0.841878,26.793747,0.34378,0.878855,21.391953,22.0788
49.54808515,0.876238,29.879812,0.398284,0.945671,24.671471,25.992958
48.49640394,0.873218,29.647455,0.390361,0.941558,24.41749,25.672554
46.9238526,0.868779,29.075687,0.381845,0.929333,23.876522,24.991302
46.1541214,0.866152,28.668518,0.382002,0.922868,23.433506,24.448772
45.25334938,0.864626,28.416807,0.381126,0.922332,23.085869,24.035742
45.59895982,0.866037,28.481321,0.382931,0.92943,23.121307,24.080278
46.65873261,0.865844,28.613647,0.382426,0.929793,23.317341,24.331284
45.53263298,0.860692,28.22068,0.374283,0.918467,22.94771,23.876156
47.50231469,0.868482,28.622358,0.39053,0.932357,23.252665,24.250208
47.86202719,0.870543,28.817648,0.391964,0.936646,23.516005,24.585028
51.39131404,0.878068,29.407776,0.410316,0.947378,24.076496,25.232759
49.51882468,0.873165,28.878946,0.399286,0.939753,23.563568,24.598587
47.78364442,0.871738,29.304192,0.391883,0.941686,24.081284,25.273438
47.80696533,0.872893,29.275013,0.399564,0.944002,23.974834,25.156759
47.72419273,0.872413,29.220087,0.398474,0.943498,23.908926,25.07848
46.39612334,0.868615,29.038944,0.390591,0.93989,23.717176,24.849676
45.81871649,0.867452,28.950167,0.388476,0.938561,23.634476,24.750895
46.05026649,0.867195,28.961029,0.387689,0.938781,23.678328,24.807962
45.66890338,0.866493,28.879026,0.386089,0.937622,23.646166,24.770102
44.68379845,0.863669,28.541338,0.381885,0.932076,23.226629,24.275038
44.30539571,0.85741,28.774374,0.358633,0.928381,23.449617,24.552814
44.92497216,0.859366,28.927973,0.362258,0.928423,23.648619,24.775326
44.07803379,0.858384,28.770994,0.361697,0.927831,23.47213,24.589239
45.4856296,0.863041,29.035748,0.371783,0.935976,23.7395,24.923883
46.89267308,0.866696,29.403908,0.378159,0.940369,24.174444,25.4582
48.43863184,0.896368,29.982431,0.403872,0.945753,24.657911,25.816938
48.55639473,0.882675,29.625732,0.391442,0.944349,24.382462,25.643738
44.55488684,0.871255,28.516418,0.371738,0.920538,23.176756,24.171499
45.12100825,0.87218,28.603716,0.376654,0.922216,23.254721,24.242823
47.81541783,0.882204,29.700817,0.392974,0.945282,24.449287,25.726023
46.91923938,0.880767,29.369917,0.392248,0.944579,24.015772,25.201511
47.37858865,0.878421,28.916859,0.391586,0.936658,23.545822,24.603994
46.71483247,0.872289,28.594137,0.383589,0.925978,23.349155,24.379616
46.05028826,0.866402,28.207394,0.373142,0.906493,23.049343,23.982187
44.06850858,0.858496,27.553379,0.362462,0.888794,22.37587,23.196199
46.3902156,0.872127,28.736519,0.379121,0.927219,23.409733,24.434105
49.02366124,0.878141,28.720404,0.397213,0.921017,23.445152,24.431374
48.32100649,0.876177,28.481747,0.393979,0.912355,23.255203,24.189482
50.58064592,0.881992,29.168304,0.403624,0.931495,23.935734,24.992706
50.50882092,0.882898,28.784275,0.406272,0.915009,23.638699,24.607597
49.53674409,0.88107,28.557507,0.402628,0.911937,23.356909,24.276133
52.49188514,0.892677,29.185055,0.426171,0.931126,23.948679,24.911421
56.43082365,0.902145,30.350677,0.444944,0.948875,25.234884,26.499384
54.99790315,0.898548,29.646584,0.438924,0.939802,24.343735,25.405594
55.24500742,0.897494,29.79656,0.440286,0.939438,24.552584,25.659397
57.01400106,0.901366,30.110567,0.448997,0.947902,24.845049,25.991278
57.64469697,0.90416,30.394306,0.453562,0.952452,25.13596,26.33493
56.18996279,0.901483,30.099154,0.446942,0.951958,24.798269,25.93054
58.61569203,0.90863,30.911804,0.460109,0.954227,25.901613,27.271622
61.83234196,0.914816,31.240833,0.481736,0.962994,26.060453,27.440332
60.73247878,0.912568,30.88394,0.476336,0.957681,25.64851,26.889809
58.11271198,0.905534,30.292599,0.458834,0.942784,25.126535,26.238758
59.55620119,0.907629,30.678062,0.463036,0.940974,25.623175,26.81325
57.50741135,0.902887,30.137369,0.453458,0.93459,24.997467,26.062923
60.46641031,0.910718,31.007566,0.470566,0.959271,25.764997,27.07044
57.77743376,0.901678,29.780926,0.460185,0.938345,24.447449,25.422144
57.61302741,0.90146,29.821669,0.456813,0.94145,24.478586,25.47813
55.43256057,0.896037,29.288982,0.447137,0.931215,23.871721,24.76716
54.1710066,0.891057,28.855623,0.441661,0.921923,23.384844,24.201582
52.24190788,0.88563,28.365643,0.43437,0.913216,22.839294,23.576889
52.36398247,0.886739,28.391382,0.43706,0.915914,22.872631,23.611578
52.36491793,0.888319,28.565458,0.43773,0.923248,23.056545,23.824219
53.29063019,0.89119,28.751572,0.441511,0.930493,23.260698,24.056759
54.62678032,0.892754,28.912439,0.444711,0.933305,23.451363,24.270607
56.57330735,0.901595,29.734833,0.454612,0.942164,24.393908,25.36878
57.73522993,0.905748,30.188911,0.461622,0.950084,24.855923,25.933704
59.1781548,0.909995,30.755259,0.469743,0.957811,25.491198,26.719612
61.56163147,0.915238,31.540773,0.481254,0.964527,26.421204,27.905426
64.970007,0.921013,32.389217,0.497277,0.969789,27.503559,29.312798
64.28685265,0.920561,32.228622,0.496138,0.96867,27.324286,29.061729
62.40537244,0.915332,31.39559,0.487093,0.961528,26.372339,27.801365
65.30492492,0.921594,32.018711,0.502289,0.967469,27.019939,28.598663
61.00974099,0.909048,30.737221,0.4776,0.954998,25.465466,26.627861
58.17510028,0.897704,29.717199,0.461919,0.939167,24.296942,25.223415
59.83774823,0.904932,30.238068,0.473057,0.946061,24.891434,25.910276
67.50648624,0.926658,32.847855,0.51597,0.972217,28.040546,29.941664
65.88426049,0.923214,32.306568,0.508452,0.968224,27.411594,29.090109
66.89694978,0.924609,32.225994,0.515983,0.964453,27.354334,28.982399
65.69251963,0.92235,31.804882,0.51087,0.957787,26.913208,28.400133
64.40866192,0.918984,31.20196,0.503636,0.948815,26.252893,27.553696
60.63089152,0.907541,30.132696,0.478429,0.940003,24.998276,26.021696
57.8329722,0.897395,29.355658,0.464289,0.933399,24.069466,24.937925
56.88604076,0.895725,29.291512,0.460464,0.937362,23.894995,24.746912
56.2114418,0.895236,29.249809,0.459015,0.938806,23.827688,24.666283
62.59050254,0.915732,30.36614,0.498234,0.953306,25.078812,26.125874
62.36011218,0.915611,30.289267,0.498024,0.945727,25.069529,26.090769
60.17785248,0.910505,29.707649,0.488047,0.936425,24.403189,25.302553
67.56724171,0.927732,32.491386,0.525199,0.970929,27.48419,29.131966
67.45968927,0.928328,32.401569,0.525525,0.970558,27.43507,29.069777
63.31002914,0.920865,31.12199,0.505558,0.959623,26.054342,27.301687
63.10748177,0.919851,30.991879,0.502727,0.959074,25.942974,27.150583
62.1991662,0.91847,30.715488,0.498827,0.9575,25.623394,26.779272
61.38755994,0.918289,30.50795,0.49708,0.963111,25.222406,26.323235
59.96897429,0.911363,29.882404,0.488521,0.956686,24.459126,25.416727
58.48544055,0.9067,29.302448,0.481385,0.9514,23.84865,24.706278
57.2376755,0.901444,28.833508,0.47254,0.946589,23.349751,24.131931
54.15466724,0.89895,29.66164,0.453943,0.943464,24.364044,25.413286
54.16057369,0.898364,29.795353,0.45097,0.943798,24.547781,25.635193
54.62822546,0.89944,29.940655,0.450745,0.946625,24.7064,25.834738
56.01125864,0.902619,30.184326,0.457144,0.952676,24.910019,26.092709
59.54774049,0.91076,31.378508,0.476095,0.963122,26.3388,27.903393
60.32321604,0.911638,31.615808,0.477984,0.964081,26.629831,28.27046
58.65011194,0.908362,31.055637,0.468738,0.960019,25.923233,27.358061
56.56214986,0.901734,30.082693,0.456181,0.950549,24.844965,26.010834
60.9510294,0.914094,30.339388,0.491849,0.95231,25.146927,26.215267
61.03861612,0.914029,30.438147,0.489899,0.955664,25.270947,26.389067
60.4318119,0.913117,30.302595,0.487263,0.954881,25.139931,26.223454
63.13365029,0.917451,30.873978,0.498841,0.96337,25.575365,26.783335
63.35528783,0.917644,30.628963,0.50124,0.961827,25.416605,26.565123
62.7049117,0.91601,29.982416,0.49781,0.948825,24.826597,25.821726
61.66275444,0.910562,29.457836,0.492921,0.928761,24.242439,25.122065
62.28771316,0.913862,30.334036,0.493937,0.945284,25.154549,26.229006
60.11837675,0.908522,29.757263,0.479182,0.953411,24.455965,25.438965
44.25728942,0.85833,27.779152,0.36731,0.907724,22.463764,23.341558
46.05981823,0.86276,27.952492,0.378356,0.902686,22.621309,23.455462
45.25243273,0.859812,27.652491,0.374615,0.897697,22.326284,23.129013
49.34649042,0.878591,28.972198,0.407931,0.931229,23.706057,24.721016
49.43430377,0.879081,28.952053,0.408463,0.930941,23.713005,24.733038
52.22603539,0.88569,29.299688,0.42708,0.939296,23.943943,25.00893
51.49578455,0.884166,29.11655,0.423079,0.936392,23.779799,24.819071
50.14469789,0.87983,28.730118,0.416058,0.932371,23.362684,24.329704
49.65808953,0.878665,28.630619,0.414083,0.932615,23.23218,24.173609
49.59933589,0.877625,28.571194,0.410626,0.933103,23.186043,24.128862
49.36462884,0.877183,28.510063,0.40972,0.93355,23.115875,24.0511
47.68627102,0.872919,28.171101,0.402124,0.931347,22.730118,23.609406
46.94033236,0.870721,27.984283,0.39881,0.928812,22.497458,23.340267
47.82912037,0.876389,28.532412,0.400631,0.932995,23.216795,24.18574
48.71868593,0.877633,28.750345,0.404028,0.935435,23.457674,24.471334
52.01762013,0.884296,29.719864,0.416424,0.946213,24.499426,25.744581
53.90850506,0.888869,30.339182,0.422776,0.953444,25.217026,26.6726
55.67453391,0.891167,30.687933,0.429222,0.956901,25.647253,27.227564
53.94370016,0.88868,30.340157,0.422304,0.952661,25.245382,26.718651
51.4463293,0.882334,29.418179,0.411391,0.937875,24.266947,25.448257
55.30814918,0.89183,30.203283,0.431682,0.949903,25.118635,26.446167
53.99067499,0.887239,29.828228,0.420907,0.938373,24.745205,25.972788
52.40664461,0.882278,29.231842,0.411169,0.929653,24.088263,25.167982
50.63585948,0.875621,28.643044,0.403492,0.925727,23.384344,24.305527
50.49789529,0.875948,28.690687,0.407595,0.932203,23.31595,24.244499
49.18096575,0.870713,28.203918,0.401224,0.92456,22.795309,23.631731
49.14706516,0.866106,27.782204,0.398097,0.916301,22.407213,23.168085
47.68589599,0.856614,27.204105,0.385282,0.901714,21.85457,22.536137
47.40995365,0.855797,27.117126,0.385221,0.900798,21.75614,22.430349
53.82562475,0.885734,30.324207,0.417995,0.952684,25.18944,26.660421
53.14349497,0.88393,30.127859,0.413661,0.950099,24.97061,26.380705
51.94401186,0.878587,29.629478,0.402917,0.9429,24.43873,25.71257
50.8831196,0.87578,29.270252,0.397908,0.940316,24.002127,25.169672
49.77352699,0.872118,28.897623,0.391065,0.936589,23.613207,24.690001
48.63900911,0.86743,28.523663,0.382165,0.930376,23.254063,24.254011
48.1302458,0.865918,28.319777,0.378564,0.9257,23.128494,24.091244
47.85595227,0.863605,28.05607,0.375995,0.921644,22.831671,23.743546
46.81216793,0.860012,27.688011,0.372301,0.915256,22.425167,23.272747
46.73898554,0.859504,27.559528,0.372249,0.914556,22.29162,23.116831
48.0561756,0.86359,27.736324,0.375538,0.921417,22.567768,23.434355
47.50424222,0.890199,27.824501,0.393192,0.923272,22.625921,23.379898
46.11075913,0.872344,27.374271,0.379317,0.91689,22.183777,22.968231
