VMAF,SSIM,PSNR,VIFp,MS-SSIM,PSNR-HVS,PSNR-HVS-M
70.97678676,0.920925,32.826496,0.507373,0.969418,27.775053,29.370716
70.34549045,0.918048,32.378513,0.50209,0.966973,27.254749,28.693085
68.27188636,0.911561,31.660574,0.492132,0.961609,26.369621,27.57552
55.98956313,0.848833,22.605215,0.430968,0.874902,17.877426,18.093655
81.14211324,0.929869,33.924992,0.537897,0.975649,29.166714,31.156082
59.13500524,0.861942,22.472088,0.427496,0.808725,17.878407,18.076645
41.2308409,0.811465,20.780035,0.373597,0.669263,16.023085,16.187496
41.12906394,0.810622,20.765549,0.373041,0.668218,16.007435,16.171282
49.79796431,0.832856,21.83518,0.389275,0.767439,17.078793,17.257784
50.11146236,0.850388,22.567856,0.407051,0.801408,17.834711,18.039587
52.13535547,0.855805,23.352633,0.410312,0.806562,18.566177,18.791822
49.77007232,0.847941,23.550711,0.404003,0.799036,18.643658,18.894833
51.59831437,0.857296,24.810818,0.415248,0.833519,19.684315,19.999567
54.4962062,0.873793,25.787987,0.43239,0.87518,20.610765,20.974348
49.62594891,0.848689,23.835125,0.408982,0.818225,18.781908,19.049673
47.37951636,0.824791,22.052538,0.389894,0.735168,17.122391,17.327976
48.30388973,0.830105,22.490368,0.395883,0.75143,17.558899,17.774239
49.34030709,0.841348,23.386101,0.406777,0.794191,18.317787,18.564474
49.01342933,0.842208,23.334114,0.412658,0.799447,18.227007,18.474409
48.66913207,0.840926,23.10021,0.408168,0.79616,17.977888,18.220879
54.94849401,0.874178,26.05578,0.440523,0.894762,20.661972,21.055059
54.77777256,0.878686,26.456741,0.444698,0.902122,21.051516,21.482519
53.3987332,0.865841,25.61191,0.435726,0.875156,20.199356,20.568787
57.23254713,0.887098,27.453197,0.458061,0.917313,22.011129,22.523161
53.3477971,0.876519,26.31699,0.446109,0.886076,20.962774,21.36961
46.9591976,0.856779,24.356739,0.42245,0.814039,19.248442,19.542173
46.72742443,0.855579,24.096912,0.420668,0.811887,18.99218,19.274736
49.33422207,0.868288,25.071594,0.432788,0.850673,19.903221,20.236183
48.65236558,0.871639,25.256426,0.434746,0.863542,20.048836,20.396736
53.01856358,0.891138,26.705318,0.46084,0.907592,21.493032,21.937725
57.60478749,0.906335,28.490267,0.481487,0.937149,23.208332,23.794918
51.50452541,0.87625,25.143644,0.446692,0.876768,20.069311,20.403105
47.88367949,0.855038,23.572752,0.425924,0.838826,18.548037,18.821516
55.06864455,0.873411,25.114872,0.455069,0.881902,19.991537,20.338123
44.0776241,0.825958,21.360916,0.406813,0.762901,16.547911,16.730654
42.53306965,0.819439,20.515955,0.400377,0.740936,15.792695,15.949989
44.20240839,0.828563,21.180603,0.406681,0.77519,16.415966,16.593401
46.83411685,0.833894,21.403206,0.413184,0.793332,16.628649,16.811979
45.06079128,0.808549,19.084875,0.394627,0.716859,14.484545,14.604142
45.4372525,0.807412,18.889603,0.394015,0.726848,14.279927,14.396781
48.5015347,0.825373,19.465189,0.408737,0.769817,14.877523,15.000166
55.72176045,0.876035,22.743061,0.456127,0.871463,18.105722,18.303844
61.94416021,0.899403,25.914848,0.484303,0.921217,21.110889,21.457689
70.38439278,0.923658,32.523785,0.518292,0.96743,27.442364,28.789743
63.81701538,0.901354,25.605175,0.487962,0.898508,20.858824,21.178108
54.48950547,0.858837,20.15626,0.444815,0.821362,15.687624,15.806678
51.91429741,0.850796,19.584572,0.440053,0.809006,15.127731,15.236675
49.09717807,0.840816,19.424732,0.427633,0.789167,14.939236,15.050347
41.84399537,0.824888,23.302397,0.36853,0.759904,18.126163,18.390583
41.89360352,0.83246,24.082802,0.364389,0.802108,18.779238,19.105139
42.88604411,0.835413,24.579575,0.365259,0.818997,19.220797,19.578545
43.44503116,0.841636,25.19882,0.368758,0.838989,19.80217,20.200888
45.05260979,0.850446,25.936094,0.375511,0.861619,20.535526,20.993645
48.09959869,0.868113,27.383482,0.39094,0.896265,22.045578,22.657001
51.49492696,0.884091,28.780521,0.409215,0.923079,23.511295,24.312719
53.18796043,0.893585,29.78986,0.422982,0.938061,24.583216,25.57169
53.12045524,0.893395,29.789663,0.423296,0.93823,24.581018,25.571104
59.89875662,0.908135,31.243202,0.455632,0.954883,26.158266,27.459475
60.59328774,0.907222,31.296206,0.454543,0.953472,26.246319,27.527737
60.88167984,0.9335,32.031807,0.491506,0.96512,26.940063,28.316811
58.94625746,0.927599,31.274046,0.480847,0.958551,26.132757,27.32728
60.93866718,0.931304,31.727926,0.490366,0.963577,26.597818,27.92412
58.49005493,0.925158,30.795425,0.476058,0.956743,25.580254,26.711489
60.75451316,0.930642,31.567081,0.489857,0.964256,26.397848,27.726221
62.02102537,0.932356,31.516855,0.498575,0.96707,26.346113,27.690008
54.34563901,0.909616,29.304499,0.452702,0.933754,24.037666,24.877728
56.8425928,0.913556,29.969231,0.462944,0.94161,24.767693,25.723019
56.06138985,0.909506,29.453396,0.457929,0.933268,24.269316,25.136438
57.50099252,0.914372,29.875368,0.466462,0.942875,24.66926,25.607203
63.50749543,0.931561,32.04472,0.502924,0.96795,26.946224,28.38294
61.14648864,0.925017,31.318445,0.490292,0.961885,26.060698,27.275295
62.07381376,0.927366,31.55151,0.496495,0.963649,26.273806,27.52553
64.48107537,0.932253,32.218838,0.508171,0.968891,27.012632,28.435532
64.25144485,0.930242,31.774389,0.505163,0.965628,26.513477,27.772678
64.43560293,0.925954,31.837149,0.496683,0.964611,26.722013,28.043657
65.25088401,0.927581,32.00021,0.500492,0.965917,26.97842,28.368164
66.67862623,0.930036,32.374294,0.506828,0.969135,27.39138,28.913404
64.20521601,0.923164,31.602337,0.495153,0.963983,26.463623,27.724695
65.39582639,0.92659,31.892639,0.50396,0.967628,26.745031,28.102123
66.29478211,0.928742,32.124706,0.510867,0.969721,27.009893,28.439823
65.6880911,0.92744,32.043667,0.507854,0.968466,26.853428,28.24044
64.42071607,0.920245,31.069159,0.49735,0.960543,25.563486,26.617556
65.47923949,0.922963,31.533871,0.501468,0.964388,26.116287,27.289633
64.28162348,0.919126,31.02614,0.49567,0.960135,25.534962,26.592104
62.22957148,0.913072,30.172644,0.488529,0.952842,24.59935,25.487995
68.58333355,0.930365,32.296619,0.518908,0.969717,27.103323,28.512888
59.80803231,0.898883,28.972227,0.473936,0.93574,23.323778,24.025476
60.72123048,0.903432,29.385941,0.479607,0.941553,23.695345,24.439306
62.50304693,0.910526,29.973997,0.489864,0.949512,24.362141,25.201712
73.03776245,0.937479,33.361092,0.541293,0.975359,28.348631,30.040215
73.68968896,0.93905,33.71611,0.548253,0.977252,28.787193,30.628441
74.48958273,0.941021,33.376637,0.555563,0.9788,28.540646,30.200468
74.92412392,0.941506,33.575191,0.558184,0.978927,28.701845,30.425404
75.63063815,0.942155,33.620338,0.561468,0.979147,28.797735,30.56081
74.55597572,0.941168,33.183304,0.557959,0.978378,28.209665,29.787731
74.66234216,0.941337,33.282021,0.558836,0.978526,28.284433,29.90189
74.4453138,0.940602,32.871338,0.555788,0.977718,27.893955,29.371889
76.49446154,0.943916,33.768856,0.566312,0.979561,28.856789,30.580896
75.46759558,0.942206,33.33744,0.562836,0.978717,28.414654,30.030611
75.98606887,0.943095,33.695393,0.566514,0.979544,28.836208,30.598703
75.90520712,0.943581,33.814892,0.56694,0.979794,28.985292,30.799728
77.93163732,0.946229,34.955574,0.576412,0.981743,30.399746,32.793236
78.26555073,0.946772,35.125584,0.578504,0.981912,30.608303,33.092396
77.53288335,0.94529,34.791985,0.57103,0.981027,30.175821,32.50066
74.80688013,0.941863,33.97596,0.557121,0.978584,29.135117,31.055346
70.49982329,0.93149,32.318634,0.531392,0.970821,27.147945,28.451597
66.62243297,0.92202,31.074293,0.514121,0.963312,25.726254,26.770416
63.34820782,0.9109,29.918921,0.498603,0.953773,24.431892,25.273758
60.79875942,0.900849,29.023758,0.486861,0.943671,23.458874,24.172239
52.03617826,0.889928,28.219877,0.434001,0.93166,22.883024,23.635641
53.92846819,0.896416,28.722956,0.439664,0.938191,23.47139,24.308107
55.87489423,0.901121,29.174587,0.446306,0.943635,24.014992,24.931496
57.78835491,0.905963,29.604898,0.456355,0.948526,24.492861,25.482656
61.40814478,0.91324,30.504898,0.474526,0.955046,25.46743,26.591862
60.93474659,0.911467,30.702604,0.46906,0.955272,25.637554,26.829414
61.10441015,0.911509,30.929533,0.468509,0.955924,25.892452,27.155817
61.44371026,0.911479,31.075333,0.467114,0.956337,26.06011,27.379042
61.68479909,0.911728,30.923464,0.471426,0.955225,25.844694,27.085209
62.20185567,0.913188,31.115049,0.473263,0.957505,26.05509,27.352505
63.36638926,0.916252,31.346176,0.477817,0.960845,26.259411,27.591366
62.32685384,0.91483,30.851217,0.474418,0.959729,25.722219,26.924337
64.88251935,0.919192,31.464205,0.486712,0.963872,26.465296,27.825409
60.09045621,0.905933,30.066008,0.460296,0.951862,24.843119,25.868925
60.14885716,0.906777,30.166576,0.460647,0.951564,25.000994,26.05018
62.535625,0.913896,30.958857,0.474144,0.958602,25.912785,27.14472
69.4675488,0.927417,32.775127,0.507843,0.972828,27.929049,29.798773
71.65775365,0.928971,33.215927,0.514272,0.974318,28.460564,30.510008
68.42448993,0.926375,32.564636,0.504614,0.971566,27.636694,29.420153
65.92209696,0.922738,31.775072,0.493945,0.965636,26.730379,28.199469
62.10944195,0.91212,30.36903,0.471669,0.947566,25.332085,26.42907
60.99568369,0.909745,30.057638,0.466827,0.943775,24.972363,26.014105
60.27906256,0.907924,29.873001,0.462956,0.941648,24.786577,25.80122
52.99816346,0.888895,28.470964,0.42477,0.93337,23.045576,23.885962
53.80860659,0.891235,29.046177,0.425838,0.937191,23.718117,24.66202
53.53369062,0.891506,29.190289,0.423941,0.937728,23.901653,24.881371
54.22885987,0.894128,29.454733,0.427571,0.9408,24.191738,25.218021
55.20548,0.896256,29.669847,0.431037,0.943438,24.439651,25.509775
55.929806,0.898767,29.726048,0.436351,0.946227,24.540958,25.637407
56.27968572,0.898812,29.785446,0.436072,0.94714,24.627546,25.747717
57.05963383,0.900646,30.052111,0.440284,0.950087,24.93466,26.112368
58.36340713,0.905666,30.417456,0.453518,0.954794,25.315702,26.531172
58.33703032,0.905952,30.425819,0.454241,0.95498,25.327742,26.546938
63.38281719,0.915193,31.88291,0.476159,0.965618,26.927404,28.560184
59.05634762,0.90493,30.31794,0.454434,0.94885,25.1399,26.248238
60.48772591,0.908519,30.737392,0.462575,0.952689,25.611483,26.828768
65.27157859,0.917261,31.820265,0.484002,0.962387,26.838451,28.318344
57.60150238,0.89506,29.277094,0.445049,0.932026,23.98546,24.860865
57.24473369,0.892309,29.099224,0.441726,0.930865,23.778482,24.612875
59.70520499,0.901127,30.014914,0.453835,0.944441,24.752968,25.747446
61.13148964,0.902092,29.828112,0.456679,0.935089,24.791006,25.729321
60.70563503,0.898351,29.408884,0.451773,0.927738,24.258253,25.110785
66.26345644,0.917274,31.922161,0.484751,0.961899,26.892328,28.320984
65.68857183,0.91215,30.418226,0.482395,0.933713,25.491167,26.48381
57.79306297,0.881285,27.762964,0.436847,0.891891,22.643156,23.235744
59.89471741,0.889954,28.65159,0.446439,0.909941,23.565403,24.259983
57.88688991,0.878591,27.663916,0.4351,0.874049,22.509888,23.069408
61.6538208,0.897989,29.309538,0.459721,0.922301,24.081545,24.859966
66.10155593,0.916558,30.938602,0.49542,0.953956,25.660305,26.672989
64.99729648,0.915749,30.757595,0.4924,0.954665,25.410271,26.384052
62.09091809,0.903506,29.901701,0.469818,0.941862,24.570412,25.443155
64.22970461,0.912375,30.719835,0.486248,0.951316,25.390142,26.419214
69.3666778,0.925812,31.76726,0.521852,0.959232,26.623802,27.770184
67.65756749,0.921375,30.774136,0.514937,0.946221,25.634893,26.554882
69.59970198,0.924015,31.393147,0.523487,0.95381,26.231279,27.263065
69.43007077,0.924717,31.402029,0.523457,0.960918,26.008492,27.004536
72.95321305,0.933085,33.066921,0.540663,0.973576,27.943707,29.453398
73.26063603,0.934902,33.624466,0.542777,0.975236,28.686422,30.438082
76.52440844,0.939151,34.581921,0.556576,0.9785,29.86639,32.054825
70.74952348,0.929321,31.830303,0.532677,0.966945,26.535004,27.709114
75.53253933,0.938412,33.868679,0.557165,0.977416,28.912659,30.661619
66.8364242,0.922969,30.994671,0.512722,0.960633,25.724649,26.718216
70.553792,0.932575,32.500923,0.532373,0.970133,27.449173,28.80122
72.22127985,0.935718,32.918243,0.547005,0.974157,27.84347,29.291437
74.26762329,0.937471,33.188583,0.557821,0.976673,28.067394,29.569769
75.93219254,0.940859,34.47855,0.563829,0.979627,29.690546,31.777136
72.83662733,0.934611,32.53508,0.549663,0.973486,27.22925,28.49391
74.23700587,0.936606,32.589718,0.556523,0.974496,27.26124,28.502895
77.93978263,0.942994,34.905903,0.571556,0.980803,30.256538,32.565277
75.82403977,0.938493,33.276447,0.565122,0.9743,28.242428,29.739321
73.64539447,0.933766,32.043213,0.555757,0.967309,26.695564,27.81848
75.81585936,0.938464,33.249222,0.563873,0.975936,28.194887,29.742025
75.83936045,0.938548,33.769073,0.561204,0.974648,28.832188,30.540117
76.1085139,0.93964,33.104012,0.567494,0.977383,27.794542,29.145103
73.37195859,0.937171,33.284882,0.551453,0.972867,28.223881,29.740248
75.47458453,0.939502,33.81889,0.561376,0.973617,28.884533,30.532204
76.33833085,0.940465,33.381187,0.570108,0.976965,28.323967,29.8228
71.78465551,0.931695,31.584961,0.549113,0.956418,26.370668,27.371017
68.0556671,0.940664,31.439796,0.551335,0.953484,26.10495,27.063648
69.63369153,0.937727,32.050003,0.541027,0.959896,27.043697,28.2572
69.92521614,0.93828,31.782026,0.546363,0.968109,26.44371,27.567869
68.34602367,0.935125,31.335478,0.538879,0.962539,25.994005,27.011417
66.74179514,0.929028,30.75518,0.5291,0.949839,25.640442,26.573191
65.44286318,0.921153,30.047102,0.516419,0.930349,25.005381,25.798429
69.93698126,0.932293,31.527983,0.53376,0.953912,26.46097,27.557888
69.64012186,0.93161,31.592413,0.533524,0.956647,26.477579,27.597898
70.25069938,0.935316,31.797235,0.541312,0.967608,26.591961,27.766031
66.47844784,0.923524,30.509729,0.518905,0.955265,25.232866,26.161982
67.74756675,0.924158,30.911583,0.520729,0.952135,25.763979,26.698898
67.63647387,0.922137,29.941442,0.521557,0.929882,24.749147,25.519194
68.52742756,0.925384,30.20332,0.526808,0.93577,24.948225,25.734285
70.30721886,0.930043,30.761734,0.538646,0.948139,25.484545,26.339603
72.36119694,0.936945,31.838661,0.556233,0.962007,26.654518,27.712917
71.75323101,0.936357,31.337671,0.553504,0.956177,26.001713,26.967466
73.71437211,0.941751,32.18404,0.567565,0.966347,26.813618,27.920416
69.56095703,0.928753,30.991936,0.53785,0.94897,25.846596,26.791424
67.55684152,0.923802,30.362852,0.530475,0.950304,25.030071,25.852198
71.12877261,0.93569,31.546299,0.551061,0.964997,26.293087,27.316416
74.28395247,0.944586,33.17765,0.5722,0.96896,28.40094,29.844276
74.00229624,0.943902,32.812382,0.572865,0.965451,27.992746,29.316593
74.54822525,0.94375,32.381866,0.580292,0.970999,27.05715,28.142632
75.58754113,0.946925,33.308979,0.584588,0.975566,28.243719,29.645353
73.87942222,0.941849,33.009785,0.569345,0.965736,27.9613,29.251057
67.01322429,0.922343,30.446123,0.534279,0.9461,25.033621,25.865936
73.19293887,0.940996,32.501465,0.568775,0.973359,27.192942,28.431116
66.72957013,0.922713,30.123171,0.536557,0.944766,24.587921,25.361885
65.82356495,0.920075,29.85977,0.530045,0.937844,24.375572,25.128195
68.40272719,0.927782,30.778503,0.541706,0.952934,25.399427,26.297733
76.41646726,0.949464,34.122089,0.586634,0.97875,29.143341,30.88913
76.27943876,0.947869,34.09885,0.583322,0.977736,29.142601,30.858892
75.81069878,0.94752,33.882244,0.580795,0.978849,28.883175,30.526922
79.70680351,0.954258,35.141392,0.604449,0.983818,30.446051,32.647205
80.53659483,0.954408,35.221024,0.614221,0.981209,30.570415,32.730324
72.75578149,0.940383,32.167957,0.571704,0.962854,26.965904,28.092752
73.79073503,0.944203,32.776634,0.577754,0.971086,27.651041,28.945793
74.14655833,0.944321,32.648113,0.577608,0.969054,27.626612,28.896042
74.13967098,0.942651,32.204735,0.576431,0.964114,27.203077,28.347939
78.98373141,0.952521,34.269199,0.604478,0.978237,29.535963,31.238749
77.74198032,0.950568,33.614983,0.600426,0.976849,28.595081,30.015436
75.40196252,0.946239,32.892132,0.584826,0.975953,27.670309,28.944658
79.32529833,0.953538,34.473324,0.60719,0.983359,29.574076,31.420551
78.53166254,0.950808,33.685135,0.601871,0.977356,28.75145,30.243715
77.54259278,0.949869,33.899372,0.595291,0.978416,28.904501,30.481388
69.24203654,0.925388,30.889265,0.546082,0.956441,25.400232,26.277414
72.37750524,0.93608,31.866081,0.565507,0.966243,26.454023,27.473448
78.15054827,0.948012,33.57299,0.597682,0.974145,28.593884,30.029716
78.71957225,0.952075,34.566776,0.607064,0.979307,29.788118,31.594582
79.76889976,0.953016,34.501984,0.614765,0.97709,29.762962,31.498919
79.41191693,0.952722,34.529137,0.613102,0.973799,29.845842,31.588829
78.3757378,0.952692,34.638458,0.602511,0.979552,29.870165,31.756891
81.24775262,0.95715,35.688004,0.619874,0.984627,31.119129,33.526268
69.82225339,0.932095,31.486471,0.553919,0.956769,26.328377,27.329714
65.01134128,0.913127,29.790052,0.526848,0.944646,24.324493,25.077934
74.84657571,0.944791,32.932796,0.581597,0.977611,27.6658,28.987471
79.25870443,0.953505,34.234848,0.612478,0.983139,29.24712,30.938719
74.32187534,0.94286,31.721807,0.585927,0.961571,26.408949,27.352623
69.75074781,0.932492,30.252504,0.564242,0.939959,24.804884,25.524683
76.49159211,0.948605,33.120892,0.598279,0.97131,27.913479,29.107885
74.73925009,0.945955,32.346298,0.591849,0.970879,27.136251,28.240879
75.69660262,0.947829,32.811783,0.594501,0.973334,27.755058,29.008984
77.52561124,0.95023,33.227642,0.606141,0.977123,28.14761,29.498127
78.50450277,0.951383,32.610588,0.614408,0.981592,27.283339,28.47287
77.03581406,0.949558,33.152889,0.603156,0.974603,28.159718,29.540583
77.23780865,0.949563,32.498657,0.605843,0.974636,27.29022,28.45627
75.67823768,0.944636,31.609703,0.597424,0.967995,26.324797,27.314079
77.78607796,0.947899,32.328392,0.605673,0.974586,27.034519,28.156042
72.56598022,0.937488,31.312281,0.575796,0.962392,26.005659,26.933636
74.39524847,0.940335,31.584887,0.583134,0.965325,26.270681,27.243164
77.97754436,0.948811,32.794514,0.601899,0.975632,27.580009,28.782507
80.11009315,0.953529,34.145962,0.61806,0.979301,29.193304,30.751221
81.54264444,0.955919,34.804668,0.625656,0.98286,29.959743,31.781031
81.84309278,0.956312,35.110996,0.624798,0.984824,30.282598,32.257835
76.93655111,0.948243,33.03019,0.597736,0.977223,27.782925,29.067825
83.65736833,0.96051,36.570759,0.640808,0.987681,32.294991,35.162758
75.87592811,0.94816,32.435616,0.601677,0.973859,27.114902,28.17687
73.64096673,0.944047,31.519196,0.592276,0.962886,26.255327,27.160826
77.11975214,0.950618,32.871494,0.607166,0.974963,27.688976,28.886631
78.31603156,0.953118,33.781105,0.612833,0.981858,28.511278,29.934387
78.43636742,0.952206,33.264965,0.618924,0.979476,28.027096,29.303875
76.28412059,0.951223,32.58942,0.611922,0.977512,27.346334,28.460064
78.12175881,0.953053,33.451611,0.618061,0.977686,28.31234,29.641039
81.17652099,0.955202,34.664188,0.627465,0.975658,29.97085,31.640894
81.24690481,0.956223,34.60899,0.632137,0.980341,29.768768,31.452976
84.22754254,0.961032,36.645676,0.645955,0.987901,32.367161,35.257957
70.06283351,0.932912,30.562956,0.567874,0.941791,25.20966,26.000132
76.17846968,0.946355,32.852238,0.596864,0.97432,27.627024,28.827644
81.68768254,0.957451,35.469925,0.630274,0.985051,30.771463,32.868649
81.38720304,0.95772,35.050358,0.634418,0.985725,30.255093,32.219719
84.28986831,0.961065,36.737995,0.645748,0.98759,32.518486,35.406517
77.91881373,0.952192,33.273602,0.619709,0.977261,28.036238,29.273361
77.12694044,0.948897,32.55143,0.615474,0.973549,27.077673,28.119709
75.40728619,0.945757,31.792662,0.608705,0.968392,26.340231,27.277254
73.72182358,0.942925,31.449636,0.599415,0.964872,26.080618,27.001093
70.71434267,0.935492,30.634956,0.578864,0.959916,25.186279,26.008261
68.855248,0.932523,30.304474,0.569845,0.959115,24.793232,25.577108
59.49987635,0.903048,27.855509,0.506938,0.920356,22.334185,22.908264
60.89906024,0.907532,28.143051,0.510193,0.924817,22.684368,23.287228
62.04855193,0.912374,28.410795,0.51507,0.928428,23.039377,23.655081
62.18919507,0.913594,28.492311,0.515777,0.929651,23.110981,23.7288
62.94738748,0.916066,28.755793,0.51994,0.935234,23.317045,23.952112
63.96579148,0.919363,29.079941,0.524469,0.939863,23.678528,24.341152
65.96381326,0.924807,30.089148,0.532441,0.949285,24.749063,25.532486
67.48381756,0.927441,30.770571,0.536847,0.95329,25.569168,26.477425
68.73945654,0.929288,31.49626,0.540912,0.956488,26.415226,27.448956
64.81507321,0.921484,31.004282,0.502909,0.956062,25.962868,27.092531
66.0279627,0.921273,30.906807,0.505629,0.947107,25.800056,26.845224
67.19008097,0.925269,31.782234,0.511976,0.959219,26.692616,27.970545
64.71388776,0.916169,30.683874,0.495898,0.956832,25.389448,26.405596
67.68073711,0.924033,31.75647,0.50969,0.966376,26.577238,27.858591
73.88047686,0.935681,33.930599,0.540995,0.976754,29.145435,31.210358
60.54032197,0.909516,30.911842,0.462739,0.957691,25.787727,27.062294
63.39317685,0.917618,31.913727,0.480134,0.966008,26.924612,28.527639
65.27121072,0.919771,32.322838,0.488422,0.968119,27.402992,29.154896
61.23358973,0.910978,31.210405,0.464085,0.961112,26.10688,27.498949
60.1054603,0.907934,30.897219,0.456072,0.957937,25.805578,27.121298
60.13616977,0.908026,30.717737,0.457314,0.95708,25.633366,26.894642
60.34151504,0.90833,30.570288,0.458757,0.956777,25.496588,26.718401
57.66748766,0.89644,28.772615,0.439697,0.941961,23.599615,24.458364
58.34007071,0.897984,28.868916,0.445715,0.944957,23.655266,24.541477
58.93818211,0.898718,28.96336,0.448444,0.945766,23.739759,24.648037
58.64862841,0.898872,29.120449,0.4465,0.945612,23.888296,24.824562
59.47211128,0.902414,29.797464,0.450941,0.952391,24.673052,25.759794
60.13993871,0.905729,30.280155,0.455066,0.956103,25.182295,26.37133
60.91194818,0.906859,30.081282,0.462673,0.955571,24.860043,25.945154
62.34573326,0.911029,30.369186,0.472083,0.958941,25.211494,26.330292
65.28243874,0.91562,31.01787,0.483644,0.963692,25.947643,27.23918
63.90484351,0.931961,31.431715,0.498536,0.965205,26.169594,27.363434
62.79917211,0.917164,30.324738,0.475889,0.959738,24.956343,25.998991
