VMAF,SSIM,PSNR,VIFp,MS-SSIM,PSNR-HVS,PSNR-HVS-M
62.94882145,0.907754,28.321791,0.493473,0.934507,23.026255,23.561947
55.94972614,0.878552,25.607668,0.45645,0.879806,20.491316,20.834375
50.62079362,0.856584,23.950821,0.436751,0.827819,18.882338,19.151241
65.30756628,0.912018,29.478081,0.505542,0.947288,24.171312,24.824333
64.78260808,0.911621,29.475521,0.504322,0.948876,24.091801,24.757347
50.97410719,0.864081,24.64348,0.449865,0.849364,19.414589,19.703291
64.58551461,0.912397,29.41794,0.505033,0.948676,24.039928,24.700714
63.35841919,0.911861,29.297041,0.502409,0.947408,23.88154,24.537493
56.13551629,0.884825,26.408499,0.473839,0.905589,20.980345,21.382599
54.23377634,0.872925,25.630417,0.465988,0.879619,20.220919,20.575323
65.88281483,0.921639,30.428032,0.521221,0.960147,25.086742,25.918539
59.78258835,0.898727,27.737173,0.494641,0.926491,22.327263,22.832552
61.06770481,0.901861,28.293402,0.498059,0.927914,22.952221,23.51034
69.17316065,0.928109,31.396109,0.534964,0.962188,26.273075,27.23151
61.19697073,0.905787,28.327694,0.499268,0.928998,23.062372,23.597347
55.82479158,0.88843,26.322887,0.476853,0.89486,21.073212,21.468079
67.95800106,0.93231,31.639181,0.537519,0.96826,26.44755,27.432095
67.69350666,0.931653,31.460695,0.536402,0.966757,26.21245,27.169991
55.59528355,0.899897,26.484888,0.489241,0.911468,21.350658,21.744797
66.06893629,0.923337,30.055161,0.528044,0.956244,24.860054,25.5875
66.36435968,0.919417,29.824272,0.523228,0.954499,24.616949,25.337042
59.94466205,0.892273,26.660349,0.487347,0.913493,21.455803,21.88648
54.7454647,0.868367,24.920601,0.460341,0.878212,19.799736,20.122807
61.70421718,0.897194,27.039192,0.492219,0.928078,21.911022,22.362635
61.87580054,0.894583,26.491272,0.49283,0.923632,21.445539,21.846157
53.47939225,0.861473,23.04756,0.457534,0.852622,18.172264,18.400928
50.94855128,0.868883,22.487499,0.459548,0.855583,17.71656,17.913029
64.13636135,0.905188,26.409916,0.502167,0.932168,21.556803,21.92845
59.21006527,0.881256,22.756365,0.473398,0.874291,18.111046,18.30637
59.52483574,0.88724,23.044201,0.480964,0.869561,18.427645,18.623764
55.52755128,0.864335,20.239529,0.460856,0.823029,15.764662,15.880945
52.87488084,0.85767,19.643465,0.458936,0.809672,15.182709,15.289604
68.60684596,0.928441,32.102783,0.524588,0.964254,26.946505,28.098391
69.46126334,0.929849,32.1478,0.528819,0.965477,27.067499,28.205349
61.95405868,0.90732,28.785097,0.493944,0.9348,23.529623,24.131622
63.18147474,0.909625,29.104025,0.499635,0.940852,23.804686,24.454634
71.15512842,0.931651,32.587299,0.538639,0.968827,27.463451,28.708323
71.17686412,0.93297,32.904636,0.539898,0.969446,27.801481,29.113914
61.92815159,0.904962,29.166618,0.495472,0.939693,23.617449,24.265423
72.75647749,0.936008,33.348286,0.547165,0.9727,28.331308,29.793583
73.64791754,0.937467,33.735241,0.551192,0.974177,28.820896,30.386641
69.28412322,0.929549,32.521416,0.531692,0.966686,27.445486,28.659306
74.32647452,0.937233,33.807285,0.554737,0.974498,28.905861,30.510693
76.42709859,0.941559,34.480389,0.569312,0.978114,29.739431,31.602121
74.70037932,0.938428,33.77367,0.56017,0.975434,28.892979,30.493652
71.07240918,0.949662,33.183773,0.562851,0.974952,28.155231,29.694151
69.87960485,0.947867,33.164612,0.556629,0.975154,28.17107,29.754635
67.64537166,0.941955,32.406551,0.538942,0.969364,27.360645,28.703627
73.6145417,0.950626,33.857323,0.568514,0.979022,28.909945,30.756214
73.12231269,0.949817,33.781994,0.565082,0.978166,28.859476,30.699398
70.22919631,0.945495,32.876194,0.549787,0.974757,27.848047,29.44677
68.19411549,0.941479,32.001472,0.542249,0.971312,26.847183,28.193682
75.25208339,0.952325,34.326756,0.582183,0.981505,29.565712,31.640991
74.31726647,0.95068,34.111774,0.575352,0.979876,29.323975,31.296642
65.72646252,0.928709,31.049694,0.523495,0.95543,25.926735,26.972864
74.30409269,0.951226,34.197525,0.578274,0.980095,29.423624,31.385559
75.78295128,0.952242,34.498901,0.583158,0.981518,29.715528,31.792528
73.34611859,0.948013,33.670238,0.568789,0.9782,28.723373,30.474112
75.44861068,0.950157,34.182331,0.577577,0.979824,29.323679,31.254602
77.22171643,0.953378,34.846558,0.590447,0.982348,30.138422,32.343102
77.96879728,0.954368,34.929047,0.595501,0.982663,30.202803,32.37513
76.05688951,0.951812,34.345825,0.584714,0.98073,29.445122,31.339621
76.89305036,0.952699,34.717793,0.588349,0.981118,29.932333,31.942348
77.40736522,0.953435,34.809006,0.592451,0.982097,30.070175,32.190105
75.26181105,0.950388,34.105061,0.580348,0.979704,29.249132,31.091753
79.37449092,0.955825,35.333488,0.604499,0.983787,30.733679,33.120644
77.02580601,0.951695,34.231419,0.591746,0.981299,29.388086,31.228891
74.72183172,0.949043,33.79575,0.582126,0.979616,28.84021,30.522116
79.01165444,0.954945,35.000774,0.601954,0.983254,30.240417,32.377018
80.66214383,0.957043,35.503983,0.6109,0.984895,30.878059,33.269321
72.90515348,0.940684,32.644047,0.56264,0.973131,27.29232,28.53336
70.73217802,0.935424,31.887989,0.553923,0.969196,26.429188,27.524992
78.21434416,0.952644,34.695599,0.593809,0.981537,29.837458,31.830379
77.30625777,0.951188,34.465691,0.58957,0.980645,29.550375,31.46092
66.10894321,0.91665,30.02062,0.526585,0.950416,24.39101,25.180101
78.87720055,0.952954,34.982098,0.599139,0.98276,30.195463,32.288242
80.39138549,0.956296,35.494507,0.613702,0.984855,30.869862,33.234779
78.37159523,0.953352,34.660542,0.6027,0.982772,29.786655,31.705812
80.84151927,0.957167,35.084862,0.617731,0.985313,30.406996,32.45314
81.34439993,0.958412,35.504463,0.62431,0.985883,30.912386,33.213436
80.72008104,0.957514,34.845188,0.622062,0.985365,30.090855,31.999537
81.90079697,0.958231,35.193314,0.62728,0.98609,30.489515,32.527451
81.16561848,0.957033,34.616871,0.622589,0.985513,29.765665,31.601896
80.09453758,0.9559,34.036045,0.616798,0.984626,29.114969,30.713779
82.10455419,0.958113,35.240841,0.626235,0.98596,30.500637,32.510262
83.14629131,0.959932,36034,0.634782,0.987118,31.567335,34.124966
81.79973021,0.958324,35.132481,0.627689,0.986086,30.413992,32.459866
80.80644663,0.957212,34.6432,0.621773,0.985209,29.854061,31.700636
82.97231937,0.960172,36.104187,0.633063,0.987018,31.653955,34.257088
82.16961551,0.9596,35.979626,0.628925,0.986641,31.477133,34.003468
75.69986347,0.947076,33.455978,0.586489,0.978646,28.334713,29.78994
81.49262388,0.958712,35.581306,0.625057,0.986096,30.951418,33.262863
80.70655003,0.957866,35.379128,0.621592,0.985576,30.69574,32.895912
75.96334306,0.949781,33.741901,0.59515,0.98039,28.652925,30.178146
78.26445205,0.953536,34.616585,0.604172,0.982761,29.711174,31.598824
81.23253228,0.958805,35.779583,0.623515,0.985951,31.192617,33.650051
80.62034459,0.958509,35.660549,0.621761,0.985726,31.039604,33.430435
75.87524187,0.951664,34.025333,0.595208,0.98112,29.027189,30.720945
74.61966808,0.946883,32.784988,0.584917,0.977331,27.598495,28.884108
82.63630122,0.960596,35.830799,0.638864,0.986957,31.182695,33.446747
80.04364706,0.957696,34.52533,0.62577,0.984393,29.595589,31.23204
83.40426508,0.960837,36.137421,0.640962,0.98717,31.582752,34.003307
82.39785613,0.959741,35.880634,0.638483,0.985956,31.227516,33.395924
81.79392746,0.958051,35.362804,0.636151,0.9841,30.629892,32.524384
82.19275359,0.959498,35.982998,0.637614,0.985234,31.429947,33.668079
82.59511929,0.959113,35.90971,0.637985,0.985152,31.282274,33.46217
78.52260513,0.951917,34.025967,0.616148,0.977711,29.067959,30.492516
79.00557841,0.955188,34.477554,0.620653,0.981398,29.458426,30.993866
80.79962346,0.959012,35.724224,0.6318,0.985076,31.086782,33.218781
81.13364709,0.959234,35.626965,0.631186,0.985555,30.871075,32.966595
70.73314497,0.936723,31.765614,0.570656,0.967279,26.473547,27.462103
71.37347014,0.937818,32.047539,0.570714,0.967034,26.915705,27.956024
80.83723057,0.959818,35.547745,0.633727,0.985505,30.808447,32.911488
76.77562743,0.953275,33.798889,0.611481,0.97777,28.775858,30.169607
74.31632869,0.947487,32.3801,0.598358,0.96625,27.336496,28.366362
82.25621771,0.960619,36.16045,0.638504,0.98627,31.580503,33.982811
80.43897797,0.958615,35.565357,0.629421,0.984793,30.874273,33.001762
79.27438447,0.958156,35.171719,0.624711,0.984942,30.371609,32.388256
78.38692644,0.956371,34.444756,0.621712,0.98306,29.47883,31.14518
75.56365147,0.95049,33.22187,0.605199,0.978098,28.041744,29.346786
80.21832451,0.9578,35.091785,0.627592,0.98473,30.239748,32.111164
82.84695567,0.961608,36.390106,0.643499,0.987481,31.920177,34.521305
81.46650972,0.959302,35.869568,0.63321,0.985787,31.259096,33.569679
80.11425459,0.95716,35.262154,0.624622,0.984223,30.528379,32.584312
81.35793955,0.959318,35.59586,0.635049,0.985669,30.847527,32.955276
81.70632767,0.960209,35.878944,0.636668,0.986254,31.272572,33.593655
76.32529771,0.950714,33.026543,0.607401,0.976545,28.036594,29.317253
82.09727645,0.960607,35.983723,0.640844,0.986624,31.392286,33.62447
82.08376799,0.961104,36.094673,0.641112,0.987077,31.561043,33.913406
79.95165603,0.958116,34.994663,0.628819,0.984753,30.245573,32.040665
75.17672423,0.947911,32.981602,0.595866,0.974763,27.873116,29.073532
73.82292532,0.942846,32.257397,0.587672,0.96699,27.104401,28.144579
76.9866731,0.950711,33.840687,0.603458,0.975739,28.955093,30.385004
72.35110688,0.941166,32.010712,0.575394,0.963364,26.9625,28.009609
73.68003838,0.943067,32.522449,0.585644,0.969752,27.312719,28.410566
77.66049502,0.950977,34.281689,0.603427,0.97821,29.46562,31.021141
70.58063987,0.928474,30.588224,0.561082,0.944905,25.529964,26.286842
76.7923085,0.947334,33.734386,0.594336,0.973879,28.795443,30.144136
75.23277428,0.942481,32.022335,0.585006,0.948274,27.289896,28.179312
75.91573516,0.943442,31.567652,0.59384,0.945162,26.775805,27.571915
71.51655558,0.92876,30.594692,0.564854,0.951225,25.500425,26.266958
68.13505109,0.91224,29.060453,0.543269,0.919169,23.948858,24.514643
60.72381505,0.878736,26.323467,0.50718,0.841421,21.123007,21.483549
68.8409575,0.92003,30.14628,0.552559,0.931756,24.950691,25.610973
78.09931998,0.951803,33.768105,0.613553,0.977074,28.655857,29.919783
78.91286223,0.953229,34.164104,0.614499,0.980578,29.036205,30.432621
67.78327562,0.922904,30.32666,0.548162,0.947146,24.937277,25.67028
71.0907308,0.935252,32.001617,0.566629,0.965093,26.622511,27.646471
80.83350289,0.957505,35.433945,0.630224,0.983507,30.661089,32.526005
77.80159897,0.951103,33.430325,0.614176,0.970511,28.490314,29.655132
77.13779604,0.949965,33.114082,0.617772,0.973838,27.899845,28.986706
79.63638356,0.955155,34.335518,0.630455,0.981922,29.176105,30.561964
75.57058808,0.947002,32.560314,0.607498,0.972737,27.239025,28.214413
76.41240101,0.947479,33.144547,0.605903,0.973678,27.969183,29.0641
76.50474965,0.949593,32.673973,0.611326,0.974854,27.319086,28.390348
74.97592222,0.946695,31.938475,0.605761,0.970578,26.503212,27.424665
77.69237154,0.953924,33.840141,0.621186,0.980566,28.649221,29.96393
80.11709637,0.958127,34.764606,0.635248,0.984496,29.776979,31.410999
79.39870288,0.957725,35.111561,0.629803,0.984099,30.28401,32.016644
78.16771068,0.954853,33.776386,0.625856,0.981391,28.629507,29.923115
83.09745809,0.961393,36.101776,0.649366,0.987477,31.399092,33.568779
83.26582241,0.962523,36.519001,0.651788,0.98795,32.025524,34.476486
79.29347727,0.956261,33.538193,0.63655,0.982251,28.169706,29.321907
80.96199315,0.957577,33.690598,0.644225,0.983225,28.345446,29.51351
83.73181791,0.962878,36.418716,0.655907,0.987914,31.876291,34.268631
80.56750727,0.956866,34.135216,0.640674,0.981146,29.09231,30.461864
78.2097456,0.951939,32.752575,0.629657,0.973682,27.336498,28.332714
82.83422501,0.960491,36.26609,0.647053,0.985977,31.736118,33.992657
82.34360522,0.960844,35.827972,0.647269,0.986844,31.114086,33.206287
80.70447536,0.95762,34.088516,0.639842,0.983947,28.760246,30.037361
80.27446949,0.959107,35.499802,0.634946,0.984691,30.799093,32.784485
82.42573288,0.961226,35.671864,0.651965,0.985966,30.987276,32.959183
79.98246652,0.956457,34.152115,0.634664,0.982435,29.078033,30.479366
74.29165208,0.950383,33.699215,0.58119,0.975822,28.615313,30.196306
72.52453278,0.946063,32.11042,0.577364,0.966244,26.779709,27.842302
70.3109418,0.940329,31.306549,0.564124,0.957738,25.964041,26.876911
75.7431914,0.953422,34.368889,0.589764,0.98158,29.597809,31.570505
76.85962617,0.954694,34.071468,0.599544,0.982755,29.154037,30.942381
71.86736122,0.942343,31.766977,0.567315,0.965594,26.62026,27.69142
71.34200232,0.938357,31.849678,0.55801,0.957528,26.922403,27.996309
70.56038459,0.938318,31.769474,0.559194,0.957292,26.762497,27.844954
76.86898085,0.953292,34.494091,0.592765,0.9801,29.740652,31.678823
72.21177655,0.94026,31.929613,0.567018,0.969017,26.676149,27.789577
77.03949211,0.950144,33.002357,0.597541,0.965864,28.138056,29.401203
78.40948535,0.954164,34.657425,0.599729,0.981108,29.945251,31.892118
75.526965,0.945952,33.285183,0.57934,0.973108,28.379868,29.796581
74.45172234,0.944482,31.762661,0.580483,0.952313,26.758619,27.711943
80.1768492,0.956877,35.130856,0.615331,0.98463,30.316998,32.321083
75.55726655,0.949278,33.435444,0.59216,0.976845,28.347418,29.711288
75.60128311,0.948158,32.859005,0.591525,0.968226,27.91736,29.169695
77.06740159,0.952458,33.466381,0.602993,0.97906,28.304636,29.71076
73.15276202,0.943682,32.482834,0.57636,0.966647,27.390091,28.589855
73.66207914,0.943153,31.849899,0.58303,0.964443,26.541624,27.522327
78.23403132,0.95525,34.111069,0.609323,0.982163,29.072407,30.652349
78.22235374,0.955369,34.557373,0.609286,0.977174,29.953714,31.7313
76.99648689,0.95266,33.57724,0.606462,0.973698,28.719173,30.125494
79.99054843,0.958528,34.92947,0.624091,0.984522,30.158627,32.056057
80.8360806,0.959152,35.589428,0.625973,0.984194,30.990797,33.232811
74.26221945,0.946123,32.997978,0.587609,0.966158,27.973415,29.177843
72.83922887,0.941927,32.321354,0.580031,0.956237,27.272085,28.300743
80.80584291,0.960246,35.678642,0.630268,0.986449,31.069792,33.393166
76.64301339,0.950577,33.483196,0.600844,0.978856,28.296885,29.716457
69.69025776,0.931907,30.716438,0.56553,0.949725,25.300846,26.108994
69.3543206,0.931955,30.834972,0.563207,0.953579,25.42276,26.264107
80.14085275,0.958995,35.64035,0.623855,0.984939,31.003466,33.234035
76.0188652,0.951498,34.182117,0.600582,0.978329,29.202152,30.79207
79.92235576,0.959607,35.770782,0.626155,0.985805,31.150743,33.437119
82.46168218,0.962445,36.392525,0.644092,0.987509,31.968134,34.613239
80.62754505,0.959333,35.46701,0.635464,0.982594,30.805679,32.869904
79.82266939,0.957259,34.986557,0.628323,0.975962,30.339832,32.143906
80.93840319,0.960931,35.950687,0.634732,0.986152,31.407248,33.821358
76.60948766,0.953033,33.708233,0.611935,0.977819,28.713795,30.144054
76.89975197,0.952491,33.641682,0.611702,0.972658,28.827776,30.222704
81.47630552,0.961002,35.819813,0.638803,0.985888,31.269306,33.536327
78.02011625,0.954259,33.713947,0.617336,0.978094,28.666752,30.034277
75.74274815,0.949526,32.812637,0.602152,0.976942,27.559534,28.770374
81.75695504,0.961317,35.887283,0.639774,0.986525,31.373598,33.706478
80.83513473,0.959457,35.326206,0.632509,0.984835,30.631344,32.641373
76.99114902,0.951891,33.799294,0.606816,0.978519,28.738718,30.178169
77.39984217,0.951771,33.524155,0.610732,0.980331,28.301649,29.615623
80.54133505,0.958266,35.017303,0.633075,0.982873,30.223448,32.077869
77.81963828,0.951284,33.670441,0.615588,0.974422,28.64887,30.007744
80.67520283,0.958871,35.620983,0.633144,0.984264,30.971527,33.016899
78.47139348,0.955353,34.612553,622,0.979774,29.783609,31.429819
78.17171145,0.954682,34.273804,0.620798,0.977564,29.42536,30.966373
77.27093994,0.951694,33.213402,0.616526,0.967986,28.277803,29.529547
79.44502139,0.957593,34.739662,0.628382,0.979434,29.947624,31.661541
70.17706718,0.929625,30.902378,0.567734,0.94907,25.682878,26.527842
68.17259368,0.922111,30.464521,0.557397,0.952274,25.053196,25.847406
82.69419798,0.962727,36.261181,0.648049,0.988084,31.746042,34.273327
81.94111261,0.961333,35.693268,0.643388,0.986692,31.035709,33.217747
73.73785604,0.945619,31.713848,0.5996,0.961997,26.407681,27.317368
81.62110496,0.961121,35.587894,0.644339,0.985649,30.81078,32.839603
81.90443614,0.961823,35.930447,0.644588,0.986353,31.27816,33.459747
78.32506585,0.9568,34.223415,0.626375,0.980601,29.172815,30.649885
75.97152883,0.951653,33.181301,0.611431,0.975669,28.088228,29.331758
78.26343423,0.95553,34.062523,0.624061,0.979424,29.070143,30.530228
77.31670182,0.953333,33.316139,0.620606,0.978543,28.185909,29.467798
80.57344618,0.958541,33.605751,0.640079,0.985428,28.36422,29.714312
78.73361065,0.953521,32.536133,0.628624,0.975915,27.243261,28.30481
81.74204985,0.957376,34.119068,0.641047,0.979263,29.040165,30.438911
78.44611884,0.950447,32.318249,0.61999,0.973366,26.997934,28.04319
81.24065245,0.958184,34.64772,0.639162,0.982824,29.734709,31.36235
77.35853812,0.950467,32.757221,0.612103,0.975507,27.487415,28.618296
75.94335579,0.949102,32.59798,0.607033,0.975598,27.244205,28.364952
82.86478232,0.96182,35.301868,0.651636,0.985898,30.445305,32.280727
81.96034803,0.960402,35.344784,0.644023,0.985824,30.514585,32.420628
74.23599916,0.944987,32.074745,0.599708,0.970498,26.725565,27.738981
83.02694953,0.963015,36.064205,0.652162,0.987758,31.548141,33.922218
80.34595612,0.959842,34.792881,0.637693,0.984795,29.769512,31.43153
76.78989126,0.950854,32.436604,0.616009,0.974067,27.109632,28.115427
74.26778605,0.947122,31.551111,0.609392,0.963851,26.269983,27.125431
75.27519822,0.949998,32.056622,0.611747,0.971913,26.798365,27.769331
82.34475844,0.960989,35.249142,0.647578,0.986616,30.301777,32.143997
79.65679862,0.955612,33.341644,0.635351,0.979819,28.063347,29.267323
79.59728583,0.956147,33.56897,0.630632,0.979059,28.372286,29.659733
80.02072723,0.957776,34.693386,0.636689,0.974919,29.953112,31.504675
77.74209523,0.951715,32.412693,0.626006,0.959651,27.253431,28.21999
78.02231489,0.953616,33.205456,0.626377,0.976584,28.001675,29.176014
74.66670226,0.945131,32.158043,0.600657,0.956955,26.970371,27.944288
69.49708287,0.932704,30.453493,0.572022,0.939162,25.060019,25.801918
74.27058746,0.946468,32.67281,0.601456,0.972647,27.373104,28.462492
81.1015902,0.960058,35.202095,0.64308,0.9859,30.310556,32.174721
77.54788729,0.953768,33.050392,0.628329,0.975268,27.718382,28.811422
77.25954757,0.952234,32.62331,0.629216,0.973777,27.12764,28.115042
82.43117442,0.961544,35.727879,0.652745,0.986516,30.850506,32.737217
82.57081302,0.961968,36.021751,0.650916,0.98694,31.39712,33.556366
77.75188461,0.953988,34.079319,0.622565,0.981549,29.025499,30.446701
76.85708289,0.952275,33.719917,0.618958,0.980414,28.634996,30.019524
80.14366506,0.956859,34.45483,0.638061,0.982573,29.390263,30.901009
77.55485298,0.952658,33.26424,0.62324,0.978478,28.01268,29.246269
81.23710767,0.960234,34.81728,0.643805,0.983836,29.996847,31.654371
83.27770601,0.963398,36.322891,0.655901,0.987559,31.69808,33.986744
79.66156447,0.956344,34.14658,0.635675,0.979418,29.097565,30.45126
79.08073364,0.953403,33.264172,0.632533,0.972635,28.230291,29.327898
77.80050789,0.956343,33.792866,0.626826,0.979743,28.726065,30.033506
80.64134533,0.959779,35.229855,0.640304,0.984515,30.377279,32.152691
77.42886876,0.952677,32.969795,0.623653,0.974955,27.740856,28.831533
78.61192254,0.956193,33.555294,0.632013,0.978662,28.447067,29.70225
81.68968807,0.961194,35.465996,0.647753,0.984604,30.814419,32.755608
77.94629481,0.95218,32.589619,0.627026,0.96881,27.555813,28.561207
79.93011531,0.957203,33.79731,0.639152,0.978763,28.831003,30.038383
82.76668801,0.961098,35.739101,0.64671,0.985777,31.043203,33.028442
73.41976311,0.938639,31.42495,0.594096,0.966177,26.042871,26.87089
72.97145928,0.936104,31.107983,0.592804,0.965789,25.627254,26.435326
81.6424526,0.958663,35.485096,0.638254,0.985283,30.763784,32.658768
76.1916303,0.943403,32.741291,0.601646,0.973234,27.629385,28.718279
74.33681625,0.940738,32.102512,0.594915,0.972069,26.82865,27.801357
83.51694385,0.963126,36.297226,0.656087,0.987923,31.796791,34.07869
83.04165763,0.96235,36.043674,0.65124,0.987681,31.433733,33.629078
80.84420071,0.958252,34.85083,0.637964,0.984252,30.010441,31.68858
81.9151411,0.95768,34.343658,0.643962,0.983346,29.176224,30.54641
82.36915219,0.960267,35.643593,0.644647,0.986451,30.874592,32.824123
77.9022148,0.950869,33.670559,0.617685,0.979636,28.560291,29.834917
77.53522669,0.949202,33.492237,0.611684,0.977626,28.41522,29.678144
78.54785539,0.951752,33.37661,0.623368,0.978417,28.19335,29.392168
76.83044224,0.944992,32.135208,0.61083,0.970098,26.825663,27.755091
78.51723803,0.950641,32.592552,0.628465,0.974932,27.26499,28.261667
80.46711817,0.95589,33.738232,0.637468,0.981459,28.660646,29.94874
78.96637204,0.952859,32.648632,0.625508,0.978584,27.699789,28.760933
78.13145368,0.951999,32.45628,0.624999,0.977767,27.221455,28.20257
72.20130921,0.951257,33.514503,0.581954,0.97566,28.369337,29.889481
78.15018686,0.956283,34.085896,0.607154,0.982423,29.064926,30.746964
